timestamp_utc,window,model,actual_price_eur_mwh,predicted_price_eur_mwh,error,absolute_error,squared_error,symmetric_absolute_percentage_error,smape_pct,hour,day_of_week,is_peak_hour,is_evening_peak
2026-06-01 05:00:00+00:00,test_2026_q2,lightgbm,122.58,68.92814875944144,-53.65185124055856,53.65185124055856,2878.521141539025,0.5603088076210491,56.03088076210491,5,0,False,False
2026-06-23 18:00:00+00:00,test_2026_q2,lightgbm,268.665,215.06587367437317,-53.599126325626855,53.599126325626855,2872.866342870506,0.22160721691585675,22.160721691585675,18,1,True,True
2026-03-14 17:00:00+00:00,wf_2026_03,lightgbm,161.1,107.99132495042696,-53.10867504957304,53.10867504957304,2820.5313655211417,0.3947260288629291,39.47260288629291,17,5,True,True
2026-03-29 04:00:00+00:00,wf_2026_03,lightgbm,107.4775,55.70973282983451,-51.7677671701655,51.7677671701655,2679.901717784465,0.6344585452239021,63.44585452239021,4,6,False,False
2026-01-05 16:00:00+00:00,wf_2026_01,lightgbm,209.0,158.2505076887956,-50.74949231120439,50.74949231120439,2575.5109698449937,0.2763753418917477,27.63753418917477,16,0,True,False
2026-04-27 12:00:00+00:00,test_2026_q2,naive_lag_24h,-0.1625,-412.25,-412.0875,412.0875,169816.10765624998,1.9984239081017183,199.84239081017182,12,0,True,False
2026-04-27 11:00:00+00:00,test_2026_q2,naive_lag_24h,-0.83,-412.55,-411.72,411.72,169513.35840000003,1.9919686487009534,199.19686487009534,11,0,True,False
2026-04-27 10:00:00+00:00,test_2026_q2,naive_lag_24h,-0.0975,-259.3425,-259.24499999999995,259.24499999999995,67207.97002499997,1.998496762257169,199.8496762257169,10,0,True,False
2026-04-26 11:00:00+00:00,test_2026_q2,naive_lag_24h,-412.55,-174.855,237.69500000000002,237.69500000000002,56498.91302500001,0.809305334479618,80.9305334479618,11,6,True,False
2026-04-27 13:00:00+00:00,test_2026_q2,naive_lag_24h,-0.0075,-234.5725,-234.565,234.565,55020.739225,1.9998721118594938,199.98721118594938,13,0,True,False
2026-04-26 12:00:00+00:00,test_2026_q2,naive_lag_24h,-412.25,-188.9825,223.2675,223.2675,49848.376556250005,0.7426993717072847,74.26993717072847,12,6,True,False
2026-04-26 10:00:00+00:00,test_2026_q2,naive_lag_24h,-259.3425,-99.8,159.54249999999996,159.54249999999996,25453.809306249987,0.8884634929032346,88.84634929032346,10,6,True,False
2026-04-25 12:00:00+00:00,test_2026_q2,naive_lag_24h,-188.9825,-29.8125,159.17,159.17,25335.088899999995,1.4549692634658014,145.49692634658012,12,5,True,False
2026-04-13 06:00:00+00:00,test_2026_q2,naive_lag_24h,164.37,12.2275,-152.1425,152.1425,23147.340306250004,1.7230425119268395,172.30425119268395,6,0,False,False
2026-04-25 11:00:00+00:00,test_2026_q2,naive_lag_24h,-174.855,-26.035,148.82,148.82,22147.392399999997,1.4816068495196377,148.16068495196376,11,5,True,False
2026-04-13 07:00:00+00:00,test_2026_q2,naive_lag_24h,158.5725,14.73,-143.8425,143.8425,20690.66480625,1.6600164452330464,166.00164452330463,7,0,False,False
2026-06-27 18:00:00+00:00,test_2026_q2,naive_lag_24h,117.965,246.725,128.76,128.76,16579.1376,0.7061339768022156,70.61339768022155,18,5,True,True
2026-06-25 18:00:00+00:00,test_2026_q2,naive_lag_24h,182.9,311.29,128.39000000000001,128.39000000000001,16483.992100000003,0.5195977255711366,51.95977255711366,18,3,True,True
2026-03-23 06:00:00+00:00,wf_2026_03,naive_lag_24h,176.8,49.015,-127.78500000000001,127.78500000000001,16329.006225000003,1.13176715452915,113.176715452915,6,0,False,False
2026-04-27 09:00:00+00:00,test_2026_q2,naive_lag_24h,-0.0075,-126.825,-126.81750000000001,126.81750000000001,16082.678306250002,1.99976346756549,199.976346756549,9,0,True,False
2026-04-13 05:00:00+00:00,test_2026_q2,naive_lag_24h,135.9775,10.5175,-125.46,125.46,15740.211599999999,1.712822963241066,171.2822963241066,5,0,False,False
2026-03-10 23:00:00+00:00,wf_2026_03,naive_lag_24h,14.935,140.0275,125.0925,125.0925,15648.13355625,1.6144873759780591,161.44873759780592,23,1,False,False
2026-03-26 06:00:00+00:00,wf_2026_03,naive_lag_24h,137.865,13.1025,-124.76250000000002,124.76250000000002,15565.681406250003,1.6528391872422874,165.28391872422873,6,3,False,False
2026-04-13 11:00:00+00:00,test_2026_q2,naive_lag_24h,121.135,1.2575,-119.87750000000001,119.87750000000001,14370.615006250004,1.9589027105419043,195.89027105419044,11,0,True,False
2026-06-25 17:00:00+00:00,test_2026_q2,naive_lag_24h,195.005,313.355,118.35000000000002,118.35000000000002,14006.722500000005,0.4656149185616493,46.561491856164935,17,3,True,True
2026-04-25 13:00:00+00:00,test_2026_q2,naive_lag_24h,-132.905,-16.485,116.42,116.42,13553.6164,1.5586049936408062,155.86049936408062,13,5,True,False
2026-04-13 08:00:00+00:00,test_2026_q2,naive_lag_24h,131.4925,15.15,-116.3425,116.3425,13535.577306250001,1.586750089503384,158.6750089503384,8,0,True,False
